Date,Cash,Invested,Total,Positions,Peak,Drawdown,Daily_Return
2023-07-21,84734.84786987305,671616.3475341797,756351.1954040527,8,760936.6355895996,-0.006026047335720562,-0.0014039485650070294
2023-07-24,84734.84786987305,677531.3887939453,762266.2366638184,8,762266.2366638184,0.0,0.007820495684687456
2023-07-25,17880.973358154297,749074.2021484375,766955.1755065918,7,766955.1755065918,0.0,0.006151313828742122
2023-07-26,17880.973358154297,747647.5849609375,765528.5583190918,7,766955.1755065918,-0.0018601050401122674,-0.0018601050401122476
2023-07-27,17880.973358154297,754578.9812011719,772459.9545593262,7,772459.9545593262,0.0,0.009054392765508235
2023-07-28,262334.41903686523,525031.7517089844,787366.1707458496,5,787366.1707458496,0.0,0.019297073069667547
2023-07-31,200873.08340454102,582282.8290405273,783155.9124450684,4,787366.1707458496,-0.005347268472041403,-0.005347268472041367
2023-08-01,25243.632293701172,745937.8899536133,771181.5222473145,7,787366.1707458496,-0.020555427829981442,-0.015289918657919621
2023-08-02,25243.632293701172,742204.3691711426,767448.0014648438,7,787366.1707458496,-0.02529721242930458,-0.004841299583515424
2023-08-03,25243.632293701172,747389.0593261719,772632.691619873,7,787366.1707458496,-0.018712359856685176,0.006755754324896612
2023-08-04,25243.632293701172,750838.268661499,776081.9009552002,7,787366.1707458496,-0.014331667031058936,0.00446422908678068
2023-08-07,25243.632293701172,765276.6030426025,790520.2353363037,7,790520.2353363037,0.0,0.018604137479991234
2023-08-08,25243.632293701172,771550.7621002197,796794.3943939209,7,796794.3943939209,0.0,0.007936746938486783
2023-08-09,206066.11715698242,596173.302154541,802239.4193115234,6,802239.4193115234,0.0,0.006833663685277713
2023-08-10,206066.11715698242,596176.7707672119,802242.8879241943,6,802242.8879241943,0.0,4.323662721406052e-06
2023-08-11,127786.63844680786,666045.7271690369,793832.3656158447,5,802242.8879241943,-0.010483760510625228,-0.010483760510625273
2023-08-14,34597.49440383911,752240.4360046387,786837.9304084778,5,802242.8879241943,-0.019202360965239494,-0.008810972581019372
2023-08-16,34597.49440383911,746241.584941864,780839.0793457031,5,802242.8879241943,-0.02667996052152438,-0.007623998324102654
2023-08-17,34597.49440383911,750269.6023521423,784867.0967559814,5,802242.8879241943,-0.021659015529788987,0.005158575584681913
2023-08-18,24063.11842727661,774308.6359100342,798371.7543373108,8,802242.8879241943,-0.004825388476674582,0.017206298540411336
2023-08-21,7854.160327911377,802385.8969726562,810240.0573005676,7,810240.0573005676,0.0,0.014865634835876884
2023-08-22,3511.095920562744,809956.1145019531,813467.2104225159,7,813467.2104225159,0.0,0.003982959238895134
2023-08-23,41955.736545562744,764659.3038330078,806615.0403785706,6,813467.2104225159,-0.008423412715536852,-0.008423412715536815
2023-08-24,41955.736545562744,763760.2592163086,805715.9957618713,6,813467.2104225159,-0.009528613521642183,-0.001114589453076964
2023-08-25,17436.74789810182,779927.2736816406,797364.0215797424,5,813467.2104225159,-0.019795744237078004,-0.010365903402763443
2023-08-28,17436.74789810182,783759.2316894531,801195.9795875549,5,813467.2104225159,-0.015085095843736891,0.004805782433248806
2023-08-29,17436.74789810182,789656.2839355469,807093.0318336487,5,813467.2104225159,-0.00783581502388576,0.007360311829234911
2023-08-30,17436.74789810182,790242.9711914062,807679.719089508,5,813467.2104225159,-0.007114596948538076,0.0007269140392978102
2023-08-31,34007.26852798462,765893.0482177734,799900.316745758,6,813467.2104225159,-0.016677861753900507,-0.009631791117052813
2023-09-01,34007.26852798462,760160.9909057617,794168.2594337463,6,813467.2104225159,-0.02372431333617692,-0.007165964548347059
2023-09-04,34007.26852798462,756958.2505493164,790965.519077301,6,813467.2104225159,-0.02766146079019883,-0.004032823420478837
2023-09-05,34007.26852798462,769449.4339599609,803456.7024879456,6,813467.2104225159,-0.012305975958601752,0.01579232357083793
2023-09-06,34007.26852798462,771228.5856323242,805235.8541603088,6,813467.2104225159,-0.010118854400943407,0.0022143715608495818
2023-09-07,34007.26852798462,768794.9024658203,802802.1709938049,6,813467.2104225159,-0.013110595352911033,-0.003022323402429361
2023-09-08,214099.47116470337,592386.0709228516,806485.5420875549,5,813467.2104225159,-0.008582605722158918,0.004588142915944449
2023-09-11,198718.62784194946,620337.5947265625,819056.222568512,4,819056.222568512,0.0,0.015586988017687542
2023-09-12,148789.47439956665,659346.5102539062,808135.9846534729,4,819056.222568512,-0.013332708566444732,-0.013332708566444751
2023-09-13,16811.178897857666,799236.141204834,816047.3201026917,7,819056.222568512,-0.0036736213985220354,0.009789609174019276
2023-09-14,16811.178897857666,794352.82081604,811163.9997138977,7,819056.222568512,-0.0096357522684642,-0.005984114240065619
2023-09-15,16811.178897857666,797153.7272796631,813964.9061775208,7,819056.222568512,-0.006216076809752014,0.003452947202551959
